CNTRLNUM,OCCRDATE,OPCODE,TAILNUM,SERNUM,MAKE,GROUPS,PARTLOC,PARTCOND,PRECAUTION,NATURE,STAGEOP,REMARKS
94012400076,1/19/1994 0:00:00,SWAA,73SW,22673,BOEING,737,NLG,FAILED,UNSCHED LANDING,FALSE WARNING,CRUISE,"FLIGHT 4073, DURING MAINTENANCE FERRY FLIGHT, THRUST REVERSER ISOLATION LIGHT ILLUMINATED.  AIRCRAFT RETURNED TO IND AND MADE AN UNEVENTFUL LANDING.  CLEANED NOSE GEAR AIR/GROUND SWITCH."
94012400077,1/19/1994 0:00:00,SWAA,53SW,21534,BOEING,737,RT MLG,SEPARATED,OTHER,INFLIGHT SEPARATION,TAKEOFF,"FLIGHT 017, ON TAKEOFF, NUMBER 1 WHEEL ASSEMBLY SEPARATED FROM AIRCRAFT.  AIRCRAFT CONTINUED TO DAL AND MADE AN UNEVENTFUL LANDING.  INSPECTED AIRCRAFT STRUCTURE AND LANDING GEAR.  REPLACED RIGHT MAIN GEAR INNER CYLINDER, BOTH BRAKE ASSEMBLIES, AND BOTH WHEEL ASSEMBLIES.  PERFORMED GEAR RETRACTION TEST."
94012400078,1/17/1994 0:00:00,SWAA,311SW,23333,BOEING,737,LT WING,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED QUARTER D-CHECK, FOUND A CRACK IN LEFT WING L/E SKIN WHERE NUMBER 5 SLAT O/B LOWER SKIN WEDGE SEAL CONTACTS WING L/E SKIN SURFACE.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94012400079,1/17/1994 0:00:00,SWAA,311SW,23333,BOEING,737,LT WING,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED QUARTER D-CHECK, FOUND A CRACK IN LEFT L/E WING SKIN CUTOUT FOR NUMBER 1 L/E SLAT AT I/B AUX TRACK.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94012400080,1/17/1994 0:00:00,SWAA,130SW,22699,BOEING,737,RT WING,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED QUARTER D-CHECK, FOUND AFT EDGE OF NUMBER 5 SLAT AUX TRACK CUTOUT IN WING L/E SKIN CRACKED.  REPAIRED PER SWA RA 1-257-204."
94012400081,1/17/1994 0:00:00,SWAA,130SW,22699,BOEING,737,FS 900L,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED QUARTER D-CHECK, FOUND STRINGER SPLICE CORRODED AT BS 900L, STRINGER 26L.  REPAIRED PER SWA RA 1-253-1046."
94012400082,1/19/1994 0:00:00,SWAA,300SW,22940,BOEING,737,WS 470,DELAMINATED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND L/E CAVITY AT RIGHT WING STA 470 DELAMINATED.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL AND TRAMCO EWO 94-0021."
94012400083,1/19/1994 0:00:00,SWAA,300SW,22940,BOEING,737,FS 747,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND STRINGER CLIP AT BS 747, STRINGER 23L CRACKED.  REPLACED PER BOEING STRUCTURAL REPAIR MANUAL."
94012800140,1/22/1994 0:00:00,SWAA,26SW,21117,BOEING,737,LT MLG,BLOWN,RETURN TO BLOCK,OTHER,TAKEOFF,"FLIGHT 504, ON TAKEOFF,  LEFT OUTBOARD MAIN GEAR TIRE BLEW OUT.  AIRCRAFT RETURNED TO PHX AND MADE AN UNEVENTFUL LANDING.  INSPECTED AIRCRAFT.  FOUND DAMAGE TO LEFT GEAR INNER DOOR, AFT FLAP, FOREFLAP, MIDFLAP AND ONE WING PANEL.  REPLACEDINNER GEAR DOOR, FOREFLAP, MIDFLAP, AND NUMBER 4 SPOILER PER BOEING M/M.  REPAIRED WING PANEL PER BOEING STRUCTURAL REPAIR MANUAL."
94012800141,1/24/1994 0:00:00,SWAA,318SW,23339,BOEING,737,CABIN,FAILED,EMER. DESCENT,WARNING INDICATION,CRUISE,"FLIGHT 4318, IN CRUISE, AT 37,000 FT, LOST CABIN PRESSURE.  CREW INITIATED DESCENT TO 11,000 FT PASSENGER OXYGEN MASKS DEPLOYED AND OXYGEN GENERATORS EXPENDED.  AIRCRAFT MADE AN UNEVENTFUL LANDING AT BWI.  REPLACED BOTH SAFETY PRESSURE RELIEF VALVES, REPLACED EXPENDED O2 GENERATORS AND REPACKED MASKS PER BOEING M/M."
94020100024,1/16/1994 0:00:00,TWAA,927L,48123,DOUG,DC9,NLG DOOR,MALFUNCTIONED,UNSCHED LANDING,VIBRATION/BUFFET,CLIMB,"PHL - FLT 187 - AFTER LANDING GEAR RETRACTION ON TAKEOFF, HAD UNUSUAL NOISE AND VIBRATION.  FLIGHT RETURNED.  FOUND RT NOSE LANDING GEAR DOOR OPEN.  CLOSED AND LATCHED RT NOSE LANDING GEAR DOOR.  LANDING GEAR DOOR OPERATION NORMAL.  CHECK C-3, 4-6-93, STL."
94020100026,1/14/1994 0:00:00,TWAA,54353,21985,BOEING,727,NR 3 ENGINE,MALFUNCTIONED,OTHER,WARNING INDICATION,CLIMB,"JFK - FLT 185 - DURING CLIMB, SHUT DOWN NR 3 ENGINE, SN 1528, DUE TO FUEL FLOW, N1 AND N2 FLUCTUATION AND VIBRATION.  REPLACED ENGINE FUEL PUMP, MFG PN 278200, AND ENGINE FUEL CONTROL, MFG PN 743602-3.  ENGINE OPERATION AND LEAK CHECK, CHECKED NORMAL.  CHECK C-1 10-25-93, MCI."
94020100027,1/14/1994 0:00:00,TWAA,54353,21985,BOEING,727,NR 3 ENGINE,MALFUNCTIONED,OTHER,WARNING INDICATION,CLIMB,"JFK - FLT 185 - DURING CLIMB, SHUT DOWNNR 3 ENGINE, SN 1528, DUE TO FUEL FLOW, N1 AND N2 FLUCTUATION AND VIBRATION.  REPLACED ENGINE FUEL PUMP, MFG PN 278200, AND ENGINE FUEL CONTROL, MFG PN 743602-3.  ENGINE OPERATION AND LEAK CHECK, CHECKED NORMAL.  CHECK C-1 10-25-93, MCI."
94020100147,1/24/1994 0:00:00,SWAA,89SW,22904,BOEING,737,AFT ENTRY,LOW PRESS,NONE,OTHER,INSP/MAINT,"FLIGHT 845, FOUND AFT ENTRY DOOR EMERGENCY ESCAPE SLIDE PRESSURE BELOW SERVICEABLE LIMIT.  REPLACED SLIDE ASSEMBLY PER BOEING M/M."
94020100148,1/28/1994 0:00:00,SWAA,355SW,25250,BOEING,737,CABIN,DISCHARGED,NONE,NO TEST,INSP/MAINT,"FLIGHT  078, FOUND CABIN EMERGENCY EXIT LIGHTS, AFT OF ROW 18, INOP.  REPLACED BATTERY PACK PER BOEING M/M."
94020100149,1/28/1994 0:00:00,SWAA,301SW,22941,BOEING,737,FS 380,DAMAGED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D CHECK, FOUND STRINGER 2R CLIP DAMAGED, BS 380.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94020100150,1/28/1994 0:00:00,SWAA,301SW,22941,BOEING,737,FS 366,DENTED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND FUSELAGE SKIN DENTED AT BS 366, 1.5 INCH ABOVE STRINGER 10L.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94020200067,1/23/1994 0:00:00,TWAA,54337,20491,BOEING,727,NOSE CHECK,FAILED,OTHER,WARNING INDICATION,APPROACH,"JFK - PRIOR TO LANDING, NOSE GEAR DID NOT EXTEND UNTIL RECYCLED.  REPLACED RETRACT ACTUATOR, MFG P/N 65-7276235.  OP CHECKS NORMAL."
94020300187,1/8/1994 0:00:00,USAA,511AU,23594,BOEING,737,FWD ENTRY DOOR,INOPERATIVE,NONE,NO TEST,INSP/MAINT,CLT - NR 2389 - THE FORWARD ENTRY DOOR OUTSIDE EMERGENCY EXIT LIGHT INOPERATIVE.  MAINTENANCE REPLACED THE BATTERY AND LIGHT FIXTURE.  OPS CHECKS GOOD.  (Z)
94020400117,1/31/1994 0:00:00,SWAA,341SW,24091,BOEING,737,CABIN,DETTACHED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED B CHECK, FOUND CABIN EMERGENCY EXIT LIGHT AT ROW 7B INOP.  REATTACHED EMERGENCY LIGHT PER BOEING M/M."
94020400118,2/3/1994 0:00:00,SWAA,301SW,22941,BOEING,737,FS 380,DENTED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D CHECK, FOUND SKIN GOUGED AND DENTED FROM BS 380 TO 385, ABOVE STR 17L.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94020400119,2/3/1994 0:00:00,SWAA,301SW,22941,BOEING,737,FS 384-392,CREASED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D CHECK, FOUND SKIN CREASED FROM BS 384 TO 392, ABOVE STR 17L.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94020400120,2/3/1994 0:00:00,SWAA,301SW,22941,BOEING,737,FS 395,DENTED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND FUSELAGE SKIN DENTED AT BS 395.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94020400121,2/3/1994 0:00:00,SWAA,301SW,22941,BOEING,737,FS 310,GOUGED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D CHECK, FOUND SKIN GOUGED AND DENTED AT BS 310, STR 18-19L.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94020400122,2/3/1994 0:00:00,SWAA,301SW,22941,BOEING,737,FS 1000,DENTED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND SKIN DENTED AT BS 1000,  BETWEEN STR 13-14R.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94020400123,2/3/1994 0:00:00,SWAA,301SW,22941,BOEING,737,FS 1012/360-380,GOUGED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND SKIN GOUGED AT BS 1012, AT STR 18R AND AT BS 360-380, BETWEEN STR 5L AND 6L.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94020400124,2/3/1994 0:00:00,SWAA,301SW,22941,BOEING,737,FS 1013,DENTED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND STRINGER FLANGE DENTED AT BS 1013, STR 1.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94020400125,2/3/1994 0:00:00,SWAA,301SW,22941,BOEING,737,FS 986.5,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND FLOORBEAM CORROSION AT BS 986.5, FROM LBL 10 TO RBL 29, WL 208.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94020400126,2/3/1994 0:00:00,SWAA,301SW,22941,BOEING,737,FS 947,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND FLOORBEAM CORROSION AT BS 947, LBL 18 TO RBL 53, WL 208.  REPAIRED PER SWA RA 1-353-542AND BOEING STRUCTURAL REPAIR MANUAL."
94020400127,2/3/1994 0:00:00,SWAA,301SW,22941,BOEING,737,FS 328-943,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND SEAT TRACK CORROSION FROM BS 328 TO 480, RBL 45, WL 208, AND AT BS 943, 936, RBL 45, WL208.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94020400128,2/3/1994 0:00:00,SWAA,301SW,22941,BOEING,737,"BS 727,578",CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND STRINGER CLIPS CRACKED AT BS 578, STR 11R, BS 727E, STR 4R, BS 727D, STR 5L, 6L, 7L, BS727C, STR 5 AND 7L.  REPLACED PER BOEING STRUCTURAL REPAIR MANUAL."
94020400129,2/3/1994 0:00:00,SWAA,301SW,22941,BOEING,737,FS 380-400,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND UPPER CHORD L-ANGLE ON WEB AT BS 380-400 CRACKED AT BS 380-400, BL 0.  REPLACED PER BOEING STRUCTURAL REPAIR MANUAL."
94020400130,2/3/1994 0:00:00,SWAA,301SW,22941,BOEING,737,FS 344,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND WEB CRACKED AT BS 344, BL 0, WL 207.  REPLACED PER BOEING STRUCTURAL REPAIR MANUAL."
94020400131,2/3/1994 0:00:00,SWAA,301SW,22941,BOEING,737,FS 663,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND STRINGER CLIP CRACKED AT BS 663, STR 10L.  REPLACED PER BOEING STRUCTURAL REPAIR MANUAL."
94020800039,2/3/1994 0:00:00,SWAA,325SW,23689,BOEING,737,NR 1 PYLON,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED ENGINE CHANGE, FOUND CRACKED CROWN STRINGER AT NUMBER 1 ENGINE PYLON.  REPAIRED PER SWA RA  1-354-068."
94020800040,2/5/1994 0:00:00,SWAA,63SW,22061,BOEING,737,FS 947.5,CRACKED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED SERVICE CHECK, FOUND FUSELAGE SKIN CRACKED AT BS 947.5, AT STRINGER 24R.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94020800041,2/5/1994 0:00:00,SWAA,62SW,22060,BOEING,737,NR 2,CRACKED,UNSCHED LANDING,FLUID LOSS,CRUISE,"FLIGHT 787, IN CRUISE, NOTED NUMBER 2 ENGINE OIL QUANTITY DROP.  AIRCRAFT DIVERTED TO ABQ AND MADE AN UNEVENTFUL LANDING.  INSPECTED AND FOUND NUMBER 2 ENGINE OIL TANK TRANSFER TUBE LEAKING.  REMOVED AND REPLACED TUBE AND O-RINGS.  RESERVICED ENGINE OIL."
94020800042,2/5/1994 0:00:00,SWAA,28SW,21339,BOEING,737,AFT SERV DOOR,INOP,NONE,NO TEST,INSP/MAINT,"DURING SCHEDULED SERVICE CHECK, FOUND AFT SERVICE DOOR EMERGENCY EXIT LIGHT INOP.  REPLACED EXIT LIGHT PER BOEING M/M."
94020800043,2/5/1994 0:00:00,SWAA,302SW,22942,BOEING,737,CABIN,DISCHARGED,OTHER,FLUID LOSS,INSP/MAINT,"DURING SCHEDULED SERVICE CHECK, FOUND FORWARD LEFT, FORWARD AISLE, AND FORWARD RIGHT CABIN EMERGENCY TRACK LIGHTS  INOP.  REPLACED BATTERY PACK PER BOEING M/M."
94020800044,2/5/1994 0:00:00,SWAA,702ML,22054,BOEING,737,FWD ENTRY,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED SERVICE CHECK, FOUND HEAVY CORROSION UNDER GIRT BAR FITTING AT FORWARD ENTRY DOORWAY.  REMOVED CORROSION AND REPLACED FITTING PER BOEING STRUCTURAL REPAIR MANUAL AND BOEING M/M."
94020800045,2/5/1994 0:00:00,SWAA,702ML,22054,BOEING,737,CABIN,DISCHARGED,NONE,NO TEST,INSP/MAINT,"DURING SCHEDULED SERVICE CHECK, FOUND FORWARD FLIGHT ATTENDANT STATION EMERGENCY FLASHLIGHT LIGHT INOP.  REPLACED BATTERIES PER BOEING M/M."
94020800046,2/6/1994 0:00:00,SWAA,682SW,23496,BOEING,737,NR 2 ENGINE,LOOSE,ENGINE SHUTDOWN,FLUID LOSS,CRUISE,"FLIGHT 359, IN  CRUISE, NUMBER 2 ENGINE OIL PRESSURE LIGHT ILLUMINATED WITH ASSOCIATED OIL QUANTITY  DROP.  CREW PERFORMED NUMBER 2 ENGINE SHUTDOWN CHECKLIST.  AIRCRAFT CONTINUED AND LANDED WITHOUT INCIDENT AT MSY.  INSPECTED AND FOUND ENGINE OIL SCAVENGE LINE B-NUT LOOSE.  RETORQUED SAME AND SERVICED OIL TO PROPER LEVEL."
94020800047,2/6/1994 0:00:00,SWAA,301SW,22941,BOEING,737,FS 328,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND FLOORBEAM CORROSION AT BS 328, BL 0 TO RBL 49.5, WL 207.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94020800048,2/6/1994 0:00:00,SWAA,301SW,22941,BOEING,737,FS 263,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND Z CHANNEL CORRODED AT BS 263, BL 5R, WL 208.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94020800049,2/6/1994 0:00:00,SWAA,301SW,22941,BOEING,737,FS 344,CORRODED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND FLOORBEAM CORROSION AT BS 344, LBL 27.5, WL 208.1.  REPAIRED PER SWA RA 1-353-427."
94020800050,2/6/1994 0:00:00,SWAA,301SW,22941,BOEING,737,FS 264,DENTED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND FUSELAGE SKIN DENTED AT BS 264, BETWEEN STRINGERS 17 AND 18L.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94020800051,2/6/1994 0:00:00,SWAA,301SW,22941,BOEING,737,FS 386,DENTED,NONE,OTHER,INSP/MAINT,"DURING SCHEDULED D-CHECK, FOUND FUSELAGE SKIN DENTED 5 INCHES AFT AND 24 INCHES BELOW OXYGEN INDICATOR DISC.  REPAIRED PER BOEING STRUCTURAL REPAIR MANUAL."
94020800052,2/6/1994 0:00:00,SWAA,359SW,26596,BOEING,737,CABIN,DISCHARGED,NONE,NO TEST,INSP/MAINT,FOUND CABIN EMERGENCY EXIT LIGHTS AT ROW 12 INOP.  REPLACED BATTERY PACK PER BOEING M/M.
94020900006,1/7/1994 0:00:00,TWAA,418EA,47676,DOUG,DC9,NOSE GEAR,REQ'D SERVICE,OTHER,WARNING INDICATION,CLIMB,"DSM - FLT 508 - AFTER TAKEOFF NOSE LANDING GEAR WOULD NOT RETRACT.  FOUND NOSE LANDING GEAR STRUT FULLY DEFLATED.  SERVICED NOSE LANDING GEAR STRUT WITH NITROGEN AND FLUID.  LANDING GEAR OPERATION THEN NORMAL.  CHECK C-12, 8-16-93.  PHX"
94021000008,1/15/1994 0:00:00,TWAA,991Z,47096,DOUG,DC9,NLG DOWNLOCK,FAILED,OTHER,NO WARNING INDICATION,APPROACH,"DSM - FLT 1563 - DURING APPROACH WHEN LANDING GEAR WAS EXTENDED, NOSE LANDING GEAR GREEN, DOWN AND LOCKED LIGHT DID NOTILLUMINATE.  VISUALLY VERIFIED NOSE LANDING GEAR WAS DOWN.  REPLACED NOSE LANDING GEAR DOWNLOCK SWITCH, MFG PN H14-6.  NOSE LANDING GEAR INDICATION CHECKED NORMAL.  CHECK C-10, 7-29-93, STL."
94021000017,1/3/1994 0:00:00,IXKA,32719,20388,BOEING,727,CABIN,FAILED,UNSCHED LANDING,WARNING INDICATION,CLIMB,"MCO - FLT 24 - AFTER TAKEOFF, UNABLE TO ADJUST PRESSURE, RETURNED TO MCO.  FOUND PRESS CONTROLLER ERRATIC, REMOVED AND REPLACED PRESSURE CONTROLLER, OPS CHECK OK AS PER MM 21-31-00.  (W)"
94021000074,1/12/1994 0:00:00,USAA,950VJ,47564,DOUG,DC9,LT WING,CRACKED,NONE,OTHER,INSP/MAINT,"DURING Q-3 INSPECTION, FOUND 2 CRACKS .75 AND .5 INCH LT WING AFT LOWER SPAR AT NR 1 FLAP HINGE LOWER INBD ATTACH BOLT 5 O'CLOCK AND 7 O'CLOCK POSITION.  INSTALLED DOUBLER REPAIR PER EO 5788D220 AND DWG NR J060271-504.  (W)"
94021000084,1/5/1994 0:00:00,USAA,950VJ,47564,DOUG,DC9,FS 658,CRACKED,NONE,OTHER,INSP/MAINT,"DURING Q-3 INSPECTION, FOUND A 1 INCH CRACK IN FORMER AT STA 658 LT OUTBD SIDE OF CANTED KEEL.  REPAIRED FORMER PER SRM53-03, FIGURE 12.  (W)"
94021000086,1/5/1994 0:00:00,USAA,919VJ,48139,DOUG,DC9,NLG,FAILED,UNSCHED LANDING,WARNING INDICATION,CLIMB,"RDU - FLT 687 - AFTER TAKEOFF, THE CREW WAS UNABLE TO RETRACT THE NOSE LANDING GEAR.  THE FLIGHT RETURNED TO RDU AND LANDED WITHOUT FURTHER INCIDENT.  MAINTENANCE REPLACED THE NOSE GEAR PISTON AND AXLE ASSEMBLY PER MM 32-21-2 AND SERVICED AIR AND OIL.  EXTENSION AND RETRACTION.  OPS CHECKED OKAY.  (W)"
94021000087,1/7/1994 0:00:00,USAA,996VJ,47335,DOUG,DC9,COCKPIT,DISCHARGED,NONE,NO TEST,INSP/MAINT,PIT - FLT 586 - THE COCKPIT OVERHEAD EMERGENCY LIGHTS INOPERATIVE.  MAINTENANCE REPLACED THE COCKPIT EMERGENCY LIGHTS BATTERY PACK.  OPS CHECKS NORMAL.  (W)
94021000088,1/7/1994 0:00:00,USAA,885US,11345,FOKKER,F28,MAIN ENT DOOR,MALFUNCTIONED,NONE,OTHER,INSP/MAINT,FLL - FLT 1476 - THE FORWARD ENTRANCE DOOR EMERGENCY CHUTE DEPLOYED.  ATL MAINTENANCE REPLACED THE DOOR CHUTE PER MM 25-61-03.  (W)
94021000089,1/8/1994 0:00:00,USAA,486US,11237,FOKKER,F28,CABIN,DISCHARGED,NONE,NO TEST,INSP/MAINT,CLT - THE EMERGENCY EXIT LIGHTS INOPERATIVE.  MAINTENANCE REPLACED THE C-BATTERY PACKS AT SEATS 2 A AND C AND AT 14 A AND C.  OPS CHECKS OKAY.  (W)
94021000090,1/8/1994 0:00:00,USAA,938VJ,48119,DOUG,DC9,NLG,REQ'D SERVICE,UNSCHED LANDING,WARNING INDICATION,CLIMB,"PIT - FLT 2266 - AFTER TAKEOFF, THE NOSE GEAR WOULD NOT RETRACT.  THE FLIGHT RETURNED TO PIT AND LANDED WITHOUT INCIDENT.  MAINTENANCE SERVICED THE NOSE STRUT WITH AIR.  OKAY FOR SERVICE.  (W)"
94021000091,1/9/1994 0:00:00,USAA,863US,11303,FOKKER,F28,FWD ENTRY DOOR,FAULTY,UNSCHED LANDING,WARNING INDICATION,CLIMB,"PIT - FLT 138 - AFTER TAKEOFF, THE CREW COULD NOT PRESSURIZE AIRCRAFT.  THE FLIGHT RETURNED TO PIT AND LANDED WITHOUT INCIDENT.  FLIGHT ATTENDANTS NOTICED A LOUD HISSING FROM THE FORWARD ENTRY DOOR.  MAINTENANCE REPLACED THE DOOR SEAL AND THE C-LATCH PLASTIC LOG COVERS.  PRESSURIZED AIRCRAFT, LEAK CHECKS OKAY.  OKAY FOR SERVICE.  (W)"
94021000092,1/10/1994 0:00:00,USAA,806US,48038,DOUG,DC9,NLG,REQ'D SERVICE,UNSCHED LANDING,WARNING INDICATION,TAKEOFF,"PHL - FLT 1501 - AFTER TAKEOFF, THE NOSE GEAR WOULD NOT RETRACT.  THE FLIGHT RETURNED TO PHL AND LANDED WITHOUT INCIDENT.  MAINTENANCE SERVICED THE NOSE STRUT WITH AIR AND OIL PER MM.  SWUNG NOSE GEAR SEVERAL TIMES AND OPS CHECKS GOOD.  (W)"
94021000093,1/11/1994 0:00:00,USAA,825US,49237,DOUG,DC9,L2,NOT SECURED,UNSCHED LANDING,WARNING INDICATION,CLIMB,"PBI - FLT 416 - AFTER TAKEOFF, THE AIRCRAFT WOULD NOT PRESSURIZE.  FLIGHT ATTENDANT REPORTED L2 DOOR VERY NOISY.  THE FLIGHT RETURNED TO PBI.  MAINTENANCE FOUND L2 DOOR OUT OF SEQUENCE AND RECYCLED.  INSPECTED ACM DUCTING AND CHECKS SATISFACTORY.  PRESSURIZED AIRCRAFT, SYSTEM OPS GOOD.  (W)"
94021000094,1/9/1994 0:00:00,USAA,826US,48026,DOUG,DC9,LEFT,FAILED,UNSCHED LANDING,WARNING INDICATION,TAKEOFF,"PIT - FLT 331 - AFTER TAKEOFF, THE LT OIL STRAINER CLOGGING LIGHT ILLUMINATED.  THE CREW REDUCED THE POWER AND THE LIGHT REMAINED ON AT IDLE.  THE FLIGHT RETURNED TO PIT.  MAINTENANCE REPLACED THE LT ENGINE ASSEMBLY PER WORK CARD JD71-00-1.  (W)"
94021000095,1/13/1994 0:00:00,USAA,417US,23984,BOEING,737,NR 2 ENGINE,FAILED,UNSCHED LANDING,WARNING INDICATION,CRUISE,"JAX - FLT 99 - WHILE EN ROUTE RSW-PIT, THE CREW LOST B-SYSTEM HYDRAULICS.  THE FLIGHT DIVERTED TO JAX AND LANDED WITHOUT FURTHER INCIDENT.  MAINTENANCE REPLACED THE NR 2 ENGINE DRIVEN HYDRAULIC PUMP, THE CONE DRAIN AND THE B-SYSTEM RETURNED FILTERS.  OPS AND LEAK CHECK GOOD.  (W)"
94021000096,1/14/1994 0:00:00,USAA,959VJ,47352,DOUG,DC9,COCKPIT,SHORTED,NONE,NO TEST,INSP/MAINT,CLT - FLT 19 - THE COCKPIT OVERHEAD EMERGENCY LIGHTS INOPERATIVE.  MAINTENANCE FOUND SHORTED LIGHT SOCKET ON OVERHEAD PANEL.  REPOSITIONED SOCKET AS REQUIRED.  OPS CHECK GOOD.  (W)
94021000097,1/12/1994 0:00:00,USAA,484US,11234,FOKKER,F28,APU COMPT,FAILED,UNSCHED LANDING,SMOKE,CLIMB,"TPA - FLT 559 - AFTER TAKEOFF, THE SMOKE DETECTORS WENT OFF IN BOTH LAVATORIES DUE TO SMOKE IN THE CABIN.  THE FLIGHT RETURNED TO TPA AND LANDED WITHOUT FURTHER INCIDENT.  MAINTENANCE REPLACED THE APU ASSEMBLY PER JOB CARD JEF-49-00-1, OPSNORMAL.  (W)"
94021000098,1/15/1994 0:00:00,USAA,483US,11233,FOKKER,F28,NR 2,FAILED,ENGINE SHUTDOWN,WARNING INDICATION,CRUISE,"EWR - FLT 217 - WHILE EN ROUTE, THE NR 2 ENGINE OIL PRESSURE DROPPED TO 17 PSI.  THE CREW SHUT DOWN THE NR 2 ENGINE IN FLIGHT AND CONTINUED TO EWR AND LANDED WITHOUT FURTHER INCIDENT.  MAINTENANCE REPLACED THE NR 2 ENGINE.  (W)"
94021000099,1/15/1994 0:00:00,USAA,852US,11280,FOKKER,F28,CABIN,FAILED,NONE,NO TEST,INSP/MAINT,PIT - FLT 1190 - THE LT AFT EMERGENCY EXIT LIGHT AT ROW 12 WAS INOPERATIVE.  MAINTENANCE REPLACED THE BULB.  OPS CHECK GOOD.  (W)
94021000100,1/19/1994 0:00:00,USAA,486US,11237,FOKKER,F28,CABIN,FAILED,NONE,NO TEST,INSP/MAINT,CLT - FLT 1707 - THE LT EMERGENCY EXIT LIGHT BURNED OUT.  MAINTENANCE REPLACED THE EMERGENCY EXIT LIGHT.  OPS CHECK OKAY.  (W)
94021000101,1/18/1994 0:00:00,USAA,995VJ,47334,DOUG,DC9,LANDING GEAR,ICED UP,NONE,WARNING INDICATION,INSP/MAINT,"BWI - FLT 477 - AFTER TAKEOFF, UNABLE TO RETRACT LANDING GEAR.  THE FLIGHT RETURNED TO BWI.  MAINTENANCE REMOVED ICE DEBRIS FROM LANDING GEAR CONTROL VALVE AND DEICED.  CONTROL VALVE LINKAGE OPERATIONAL, CHECKS NORMAL.  (W)"
94021000102,1/18/1994 0:00:00,USAA,920VJ,48140,DOUG,DC9,NLG,REQ'D SERVICE,UNSCHED LANDING,WARNING INDICATION,CLIMB,"CLE - FLT 1797 - AFTER TAKEOFF, UNABLE TO RETRACT LANDING GEAR.  THE FLIGHT RETURNED TO CLE.  MAINTENANCE LUBED ALL GEAR AND SERVICED THE NOSE STRUT PER MM, SWUNG GEAR SEVERAL TIMES AND OPS CHECKS OKAY.  (W)"
